,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
18,102,개인,중개거래,서울 구로구,N,25.12.16,11530,개인,65000,2025-11-09,2001,구로동,중앙하이츠(1269),59.73,1269,9
19,,개인,중개거래,서울 구로구,N,,11530,개인,49500,2025-11-10,2004,구로동,성삼하이츠,58.58,1275,16
20,,법인,중개거래,서울 구로구,N,,11530,개인,10500,2025-11-10,2012,구로동,비즈트위트레인보우,15.17,44-5,5
21,,개인,중개거래,서울 구로구,N,,11530,개인,46000,2025-11-12,1996,오류동,금강,84.96,335,12
22,,개인,중개거래,서울 구로구,N,,11530,개인,50000,2025-11-12,1996,고척동,우성꿈동산,84.3,321,7
23,,개인,중개거래,서울 구로구,N,,11530,개인,47800,2025-11-13,1997,구로동,금호,59.96,49,12
24,,개인,중개거래,서울 구로구,N,,11530,개인,42900,2025-11-14,1999,개봉동,대상,59.93,477,25
25,,개인,중개거래,서울 구로구,N,25.12.05,11530,개인,48000,2025-11-14,1998,구로동,신안타워,59.43,100-8,8
26,101,개인,중개거래,서울 구로구,N,25.12.05,11530,개인,51500,2025-11-14,2011,구로동,구로지웰,59.651,1287,1
27,,개인,중개거래,서울 구로구,N,,11530,개인,95000,2025-11-14,1987,구로동,주공2,64.62,685-223,14
28,,개인,중개거래,서울 구로구,N,,11530,개인,67500,2025-11-14,2003,오류동,금강(343),60.054,343,4
29,,개인,중개거래,서울 구로구,N,,11530,개인,90000,2025-11-14,1999,개봉동,한마을,84.57,476,24
30,,개인,중개거래,서울 구로구,N,,11530,개인,59000,2025-11-14,2005,개봉동,개봉동상우,82.8,487,17
31,,개인,중개거래,서울 구로구,N,,11530,개인,88000,2025-11-14,2007,구로동,한신휴플러스(1280-1),84.94,1280-1,9
32,,개인,중개거래,서울 구로구,N,,11530,개인,47500,2025-11-14,1988,구로동,한신,45.563,642-9,12
33,포스시티,개인,중개거래,서울 구로구,N,25.11.28,11530,개인,8400,2025-11-14,2014,오류동,포스시티,14.29,51-31,17
34,,개인,중개거래,"서울 구로구, 서울 서초구",N,,11530,개인,69000,2025-11-14,2019,항동,하버라인2단지,59.86,237,14
35,,개인,중개거래,서울 구로구,N,,11530,개인,68000,2025-11-15,2019,항동,하버라인3단지,59.86,242,7
36,,개인,중개거래,서울 구로구,N,,11530,개인,73700,2025-11-15,2010,온수동,온수힐스테이트,59.98,155,11
37,,개인,중개거래,서울 구로구,N,,11530,개인,62000,2025-11-15,2000,개봉동,한진,84.96,478,2
38,,개인,중개거래,서울 구로구,N,,11530,개인,68500,2025-11-15,2019,항동,하버라인2단지,59.86,237,18
39,,개인,중개거래,서울 구로구,N,,11530,개인,71000,2025-11-15,2002,오류동,영풍마드레빌,84.741,342,6
40,,개인,중개거래,서울 구로구,N,25.12.08,11530,개인,23900,2025-11-15,1988,구로동,(743-26),55.68,743-26,4
41,,개인,중개거래,서울 구로구,N,,11530,개인,80000,2025-11-16,1999,고척동,대우,114.95,296,8
42,,개인,중개거래,서울 구로구,N,,11530,개인,67500,2025-11-17,2001,개봉동,신개봉삼환,84.99,170-30,18
43,,개인,중개거래,서울 구로구,N,,11530,개인,61500,2025-11-17,1998,오류동,동부골든,105.21,338,14
44,,개인,중개거래,"경기 양평군, 서울 구로구",N,,11530,개인,82500,2025-11-17,2001,개봉동,현대,84.99,481,8
45,,개인,중개거래,서울 구로구,N,,11530,개인,110000,2025-11-17,2000,구로동,신도림태영타운,84.87,1267,1
46,,개인,중개거래,"서울 강서구, 서울 구로구",N,,11530,개인,72500,2025-11-17,2001,개봉동,현대,84.99,481,1
47,,개인,중개거래,서울 구로구,N,,11530,개인,81000,2025-11-17,2001,개봉동,현대,84.99,481,8
48,,개인,중개거래,서울 구로구,N,,11530,개인,79800,2025-11-17,2001,개봉동,현대홈타운,84.915,480,28
49,,개인,중개거래,서울 구로구,N,,11530,개인,121000,2025-11-17,1999,신도림동,동아1,59.978,643,22
50,,개인,중개거래,서울 구로구,N,,11530,개인,89500,2025-11-17,1999,개봉동,한마을,84.57,476,8
51,,개인,중개거래,서울 구로구,N,,11530,개인,82700,2025-11-18,2001,개봉동,현대홈타운,84.915,480,16
52,,개인,중개거래,서울 구로구,N,,11530,개인,18000,2025-11-18,1997,구로동,(779-3),35.59,779-3,4
53,,개인,중개거래,서울 구로구,N,,11530,개인,92000,2025-11-18,2004,구로동,삼성래미안,78.665,256-1,16
54,,개인,중개거래,서울 구로구,N,,11530,개인,64000,2025-11-18,1987,구로동,중앙하이츠,70.52,685-124,4
55,,개인,중개거래,서울 구로구,N,,11530,개인,114000,2025-11-18,1999,구로동,신도림롯데아파트,131.3,1263,17
56,,개인,중개거래,서울 구로구,N,,11530,개인,82000,2025-11-18,2004,구로동,삼성래미안,78.665,256-1,1
57,,개인,중개거래,서울 구로구,N,,11530,개인,50000,2025-11-18,2001,구로동,우원그린빌,84.206,110-9,5
58,,개인,중개거래,서울 구로구,N,,11530,개인,60000,2025-11-18,1996,개봉동,삼호,84.88,471,24
59,,개인,중개거래,서울 구로구,N,,11530,개인,82500,2025-11-18,1999,개봉동,한마을,84.57,476,6
60,,개인,중개거래,"서울 구로구, 서울 서초구",N,,11530,개인,127000,2025-11-18,1999,신도림동,대림1,84.95,642,13
61,,개인,중개거래,서울 구로구,N,,11530,개인,115000,2025-11-19,1999,신도림동,동아1,59.978,643,19
62,,개인,중개거래,서울 구로구,N,,11530,개인,131500,2025-11-19,1999,신도림동,동아1,84.908,643,27
63,,개인,중개거래,서울 구로구,N,,11530,개인,130000,2025-11-19,2019,항동,항동중흥에스클래스베르데카운티,147.9822,236,10
64,,개인,중개거래,서울 구로구,N,,11530,개인,45000,2025-11-19,2001,고척동,삼익(1단지),59.82,330,4
65,,개인,중개거래,서울 관악구,N,,11530,개인,61000,2025-11-20,2003,구로동,신성미소지움,71.04,1274,12
66,,개인,중개거래,서울 구로구,N,,11530,개인,59900,2025-11-20,2003,구로동,미래타워,84.97,1272,6
67,,개인,중개거래,서울 구로구,N,,11530,개인,132000,2025-11-20,2001,신도림동,대림2,84.95,642,13
68,,개인,중개거래,서울 구로구,N,,11530,개인,84000,2025-11-20,2019,항동,한양수자인에듀힐즈,84.8784,241,8
69,,개인,중개거래,서울 구로구,N,,11530,개인,140000,2025-11-20,1999,신도림동,대림1,134.99,642,18
70,,개인,중개거래,서울 구로구,N,,11530,개인,106000,2025-11-20,2000,구로동,신도림태영타운,59.88,1267,7
71,,개인,중개거래,"서울 구로구, 서울 영등포구",N,,11530,개인,40800,2025-11-20,2018,개봉동,한양아이클래스구로,47.74,493,9
72,,개인,중개거래,서울 구로구,N,,11530,개인,62500,2025-11-21,1997,개봉동,두산,84.96,472,14
73,,개인,중개거래,서울 구로구,N,,11530,개인,72000,2025-11-21,1987,구로동,현대상선,79.98,685-147,12
74,,개인,중개거래,서울 구로구,N,,11530,개인,51500,2025-11-21,1997,개봉동,상우,59.4,473,10
75,,개인,중개거래,서울 구로구,N,,11530,개인,189500,2025-11-21,2003,신도림동,대림e-편한세상4,117.74,646,8
76,,개인,중개거래,서울 구로구,N,,11530,개인,91800,2025-11-21,2009,고척동,고척파크푸르지오,59.89,339,7
77,,개인,중개거래,서울 구로구,N,,11530,개인,55000,2025-11-21,1987,구로동,현대상선,64.55,685-147,12
78,,개인,중개거래,서울 구로구,N,,11530,개인,60000,2025-11-21,2000,고척동,양우,84.96,328,10
79,,개인,중개거래,"서울 강남구, 서울 구로구",N,,11530,개인,93500,2025-11-21,1994,구로동,신도림현대,80.01,560,8
80,,개인,중개거래,서울 구로구,N,,11530,개인,44000,2025-11-21,2000,고척동,양우,59.94,328,14
81,,개인,중개거래,서울 구로구,N,,11530,개인,97830,2025-11-21,2025,오류동,천왕역모아엘가트레뷰,84.5396,362,17
82,,개인,중개거래,서울 서초구,N,,11530,개인,100000,2025-11-21,2003,신도림동,대림e-편한세상5,84.789,647,16
83,,개인,중개거래,"서울 강남구, 서울 구로구",N,,11530,개인,57500,2025-11-21,1995,개봉동,삼환,59.4,470,21
84,,개인,중개거래,서울 구로구,N,,11530,개인,55800,2025-11-21,1995,개봉동,삼환,59.4,470,20
85,,개인,중개거래,서울 구로구,N,,11530,개인,125000,2025-11-21,2000,신도림동,동아3,60,645,6
86,,개인,중개거래,서울 구로구,N,,11530,개인,48500,2025-11-21,2007,구로동,케어빌(98-8),77.9,98-8,6
87,,개인,중개거래,서울 구로구,N,,11530,개인,90000,2025-11-21,1999,개봉동,한마을,84.57,476,15
88,,개인,중개거래,서울 구로구,N,,11530,개인,60000,2025-11-22,1998,구로동,이화우성,59.82,1260,11
89,,개인,중개거래,서울 구로구,N,,11530,개인,135000,2025-11-22,1999,신도림동,대림1,101.48,642,4
90,,개인,중개거래,서울 구로구,N,,11530,개인,47000,2025-11-22,1988,구로동,한신,44.78,642-9,5
91,,개인,중개거래,서울 구로구,N,,11530,개인,106000,2025-11-22,2004,구로동,신도림LG자이,84.952,42,18
92,,개인,중개거래,서울 구로구,N,,11530,개인,60500,2025-11-22,1994,개봉동,거성푸르뫼2,84.96,60-82,16
93,,개인,중개거래,서울 구로구,N,,11530,개인,57000,2025-11-22,1998,오류동,동부골든,113.43,338,6
94,,개인,중개거래,서울 구로구,N,,11530,개인,51500,2025-11-22,1993,개봉동,거성푸르뫼,84.96,60-101,15
95,,개인,중개거래,서울 구로구,N,,11530,개인,69200,2025-11-22,2003,구로동,신성미소지움,84.23,1274,15
96,,개인,중개거래,서울 구로구,N,,11530,개인,74800,2025-11-22,1999,개봉동,한마을,59.57,476,7
97,,개인,중개거래,"경기 부천시 원미구, 서울 구로구",N,,11530,개인,73000,2025-11-22,1999,고척동,대우,114.95,296,6
98,,개인,중개거래,서울 구로구,N,,11530,개인,91000,2025-11-22,2004,구로동,삼성래미안,78.665,256-1,9
99,,개인,중개거래,서울 구로구,N,,11530,개인,55500,2025-11-22,1997,구로동,금호,84.7,49,15
100,,개인,중개거래,서울 구로구,N,,11530,개인,99500,2025-11-22,1996,신도림동,우성2,84.82,639,3
101,,개인,중개거래,서울 구로구,N,,11530,개인,47800,2025-11-22,1998,구로동,구로두산,44.64,1265,16
102,,개인,중개거래,서울 구로구,N,,11530,개인,68000,2025-11-22,2007,구로동,한신휴플러스(1280-1),58.03,1280-1,2
103,,개인,중개거래,서울 구로구,N,,11530,개인,75900,2025-11-22,2014,개봉동,개봉푸르지오,59.86,492,5
104,,개인,중개거래,서울 구로구,N,,11530,개인,68500,2025-11-22,2004,오류동,오류동푸르지오,61.257,346,11
105,,개인,중개거래,서울 구로구,N,,11530,개인,69700,2025-11-22,1999,고척동,대우,84.99,296,14
106,,개인,중개거래,서울 구로구,N,,11530,개인,48700,2025-11-23,1998,구로동,구로두산,44.64,1265,23
107,,개인,중개거래,서울 구로구,N,,11530,개인,10000,2025-11-23,2015,구로동,대림역포스큐,14.579,106-2,18
108,,개인,중개거래,"서울 구로구, 인천 서구",N,,11530,개인,141000,2025-11-24,2000,신도림동,동아3,84.99,645,10
109,,개인,중개거래,서울 구로구,N,,11530,개인,198000,2025-11-24,2003,신도림동,대림e-편한세상4,152.07,646,20
110,,개인,중개거래,서울 구로구,N,,11530,개인,82000,2025-11-24,2019,항동,한양수자인에듀힐즈,84.9544,241,5
111,,개인,중개거래,서울 구로구,N,,11530,개인,79500,2025-11-24,2001,구로동,중앙하이츠(1269),82.3019,1269,14
112,,개인,직거래,,N,,11530,개인,28000,2025-11-25,1986,오류동,길훈,53.94,150-42,4
113,,개인,중개거래,서울 구로구,N,,11530,개인,49000,2025-11-25,1998,구로동,구로두산,44.64,1265,13
114,,개인,중개거래,서울 구로구,N,,11530,개인,80000,2025-11-25,2019,항동,하버라인3단지,84.87,242,15
115,,개인,중개거래,"서울 구로구, 서울 양천구",N,,11530,개인,85000,2025-11-25,1999,개봉동,한마을,84.57,476,24
116,,개인,중개거래,서울 구로구,N,,11530,개인,181000,2025-11-25,2003,신도림동,대림e-편한세상4,84.78,646,7
117,,개인,중개거래,서울 강동구,N,,11530,개인,60000,2025-11-25,1986,구로동,주공1,84.165,685-222,6
118,,개인,중개거래,서울 구로구,N,,11530,개인,56400,2025-11-25,1998,구로동,구로두산,51.84,1265,23
119,,개인,중개거래,서울 구로구,N,,11530,개인,63500,2025-11-25,1998,고척동,경남1,84.85,325,7
120,,개인,중개거래,서울 구로구,N,,11530,개인,64500,2025-11-26,1998,구로동,구로두산,63.33,1265,17
121,,개인,중개거래,서울 구로구,N,,11530,개인,51700,2025-11-26,1989,구로동,현대연예인,54.86,685-70,7
122,,개인,중개거래,서울 구로구,N,,11530,개인,58500,2025-11-26,1998,오류동,동부골든,113.43,338,20
123,,개인,중개거래,서울 구로구,N,,11530,개인,73000,2025-11-26,2000,개봉동,한진,114.93,478,8
124,,개인,중개거래,서울 구로구,N,,11530,개인,93000,2025-11-26,2004,구로동,신도림LG자이,84.952,42,2
125,,개인,중개거래,서울 구로구,N,,11530,개인,60000,2025-11-26,1989,고척동,서울가든,64.39,141-1,11
126,,개인,중개거래,서울 구로구,N,,11530,개인,59300,2025-11-26,1995,구로동,다솜금호,59.95,43-4,14
127,,개인,중개거래,서울 구로구,N,,11530,개인,55000,2025-11-26,1999,고척동,청구,59.94,326,7
128,,개인,중개거래,서울 구로구,N,,11530,개인,53700,2025-11-26,1989,구로동,현대연예인,54.86,685-70,7
129,,개인,중개거래,"서울 강남구, 서울 구로구",N,,11530,개인,92000,2025-11-26,1994,구로동,신도림현대,80.01,560,21
130,,개인,중개거래,서울 구로구,N,,11530,개인,108000,2025-11-26,1999,신도림동,대림1,59.88,642,2
131,,개인,중개거래,서울 구로구,N,,11530,개인,52400,2025-11-27,2000,개봉동,한진,59.95,478,3
132,,개인,중개거래,"서울 구로구, 서울 서초구",N,,11530,개인,67500,2025-11-27,2003,구로동,신성미소지움,84.23,1274,8
133,,개인,중개거래,서울 구로구,N,,11530,개인,76000,2025-11-27,2001,개봉동,현대,59.94,481,22
134,,개인,중개거래,서울 구로구,N,,11530,개인,91000,2025-11-27,2003,고척동,벽산,84.878,334,6
135,,개인,중개거래,서울 구로구,N,,11530,개인,59500,2025-11-27,1999,고척동,대우,59.94,296,15
136,,개인,중개거래,서울 구로구,N,,11530,개인,54600,2025-11-28,2000,개봉동,한진,59.95,478,15
137,,개인,직거래,,N,,11530,개인,80000,2025-11-28,2007,구로동,신구로자이,84.91,501,11
138,,개인,중개거래,서울 구로구,N,,11530,개인,42800,2025-11-28,1987,개봉동,청실,64.56,175-8,2
139,,개인,중개거래,"서울 구로구, 서울 영등포구",N,,11530,개인,57000,2025-11-28,1998,오류동,삼천리,59.73,340,7
140,,개인,중개거래,서울 구로구,N,,11530,개인,195000,2025-11-28,2003,신도림동,대림e-편한세상4,152.07,646,21
141,,개인,중개거래,서울 구로구,N,,11530,개인,87000,2025-11-28,1999,개봉동,한마을,84.57,476,22
142,,개인,중개거래,서울 구로구,N,,11530,개인,63800,2025-11-29,2004,오류동,오류동푸르지오,61.257,346,12
143,,개인,중개거래,서울 구로구,N,,11530,개인,38000,2025-11-29,1996,오류동,금강,59.28,335,7
144,,개인,중개거래,서울 구로구,N,,11530,개인,79000,2025-11-29,1999,구로동,신도림롯데아파트,59.68,1263,1
145,,개인,중개거래,서울 구로구,N,,11530,개인,74200,2025-11-29,1997,신도림동,신성은하수,59.88,640,4
146,,개인,중개거래,서울 구로구,N,,11530,개인,60000,2025-11-29,1998,구로동,이화우성,59.82,1260,12
147,,개인,중개거래,서울 구로구,N,,11530,개인,75500,2025-11-29,1999,개봉동,한마을,59.57,476,25
148,,개인,중개거래,서울 구로구,N,,11530,개인,142000,2025-11-29,2001,신도림동,대림2,134.99,642,19
149,,개인,중개거래,서울 구로구,N,,11530,개인,49700,2025-11-29,2002,오류동,한신플러스타운,59.91,341,4
150,,개인,중개거래,서울 구로구,N,,11530,개인,70000,2025-11-29,2020,항동,항동제일풍경채포레스트,84.6614,246,11
151,,개인,중개거래,서울 구로구,N,,11530,개인,123700,2025-11-29,2000,신도림동,동아3,60,645,12
152,,개인,중개거래,서울 구로구,N,,11530,개인,99500,2025-11-29,1993,신도림동,우성3,84.75,637,4
153,,개인,중개거래,서울 구로구,N,,11530,개인,103000,2025-11-29,1999,구로동,신도림롯데아파트,84.93,1263,18
154,,개인,중개거래,서울 구로구,N,,11530,개인,83700,2025-11-29,1999,개봉동,한마을,84.57,476,19
155,,개인,중개거래,"서울 관악구, 서울 구로구",N,,11530,개인,116000,2025-11-29,2000,구로동,신도림태영타운,84.87,1267,11
156,,개인,중개거래,서울 구로구,N,,11530,개인,92000,2025-11-30,1994,구로동,신도림현대,80.01,560,14
